-88626520.000000, -162981632.000000
-123686272.000000, -11766178.000000
-64437056.000000, 106193560.000000
6760566.000000, 124042456.000000
106939512.000000, 63321376.000000
124107080.000000, 6662908.500000
75501128.000000, -98829232.000000
1506015.375000, -124369496.000000
-98585240.000000, -75893248.000000
-123076272.000000, -18108064.000000
-54214780.000000, 111993728.000000
22955198.000000, 122304088.000000
94585704.000000, 80907976.000000
118567528.000000, -38078464.000000
55697400.000000, -111415792.000000
-33349652.000000, -120050464.000000
-108883472.000000, -60587296.000000
-120957120.000000, 29917368.000000
-52705312.000000, 112931496.000000
41366240.000000, 117560232.000000
113684872.000000, 51191884.000000
122193568.000000, -25110506.000000
38547764.000000, -118671096.000000
-59880280.000000, -109502272.000000
-95486712.000000, -80328232.000000
-114981864.000000, 48543588.000000
-58000728.000000, 110503176.000000
36788568.000000, 119272248.000000
101824328.000000, 72239024.000000
115489136.000000, -47628604.000000
27219740.000000, -121975848.000000
-75006344.000000, -99986776.000000
-114674104.000000, -49729320.000000
-118884888.000000, 38610636.000000
-72962904.000000, 101484416.000000
45755696.000000, 116367272.000000
113081776.000000, 53447640.000000
106497088.000000, -65690880.000000
64780044.000000, -107074368.000000
-37699340.000000, -119361088.000000
-121571008.000000, -29930876.000000
-117035768.000000, 44482324.000000
-71405200.000000, 102837256.000000
60153300.000000, 109839312.000000
109264408.000000, 61285376.000000
114462304.000000, -51049908.000000
49094176.000000, -115355616.000000
-47393876.000000, -116085312.000000
-103678368.000000, -70577504.000000
-115850880.000000, 47970724.000000
-50078828.000000, 114986672.000000
53056188.000000, 113654160.000000
115209208.000000, 49729724.000000
122735992.000000, -26219092.000000
73206712.000000, -102008808.000000
-28647058.000000, -122292472.000000
-110027592.000000, -60580436.000000
-124962280.000000, -12620379.000000
-75511992.000000, 100372712.000000
59134668.000000, 110860544.000000
113076920.000000, 54889664.000000
125403448.000000, -8691260.000000
51641572.000000, -114690648.000000
-31794240.000000, -121730560.000000
-98871304.000000, -77789944.000000
-125072048.000000, 13657309.000000
-92346976.000000, 85481328.000000
6218467.000000, 125683304.000000
105738400.000000, 68296592.000000
124941376.000000, -15673867.000000
87459352.000000, -90635368.000000
-9538831.000000, -125660880.000000
-98249696.000000, -78907496.000000
-125857920.000000, 6567247.500000
-97546328.000000, 79778216.000000
14649753.000000, 125183128.000000
81672936.000000, 96053696.000000
126015008.000000, 5136905.500000
85925200.000000, -92385824.000000
744849.062500, -126207080.000000
-72513832.000000, -103329664.000000
-126096744.000000, -5986732.500000
-101317928.000000, 75280104.000000
-3354849.750000, 126208152.000000
73786608.000000, 102462336.000000
122783080.000000, 29661308.000000
113471696.000000, -55649892.000000
46573920.000000, -117524152.000000
-70027400.000000, -105289368.000000
-122233288.000000, -32264214.000000
-118234800.000000, 44778120.000000
-40200292.000000, 119906472.000000
45675356.000000, 117947208.000000
122628648.000000, 31197738.000000
122010768.000000, -33573128.000000
36431320.000000, -121262648.000000
-73049680.000000, -103474936.000000
-120810352.000000, -37961428.000000
-116774992.000000, 49074264.000000
-57603464.000000, 112810928.000000
15745287.000000, 125700512.000000
113635848.000000, 56122364.000000
124268728.000000, -25075706.000000
56516604.000000, -113529280.000000
3921577.250000, -126778264.000000
-92618736.000000, -86691784.000000
-126762704.000000, -4915116.500000
-84873488.000000, 94309376.000000
34874028.000000, 122032680.000000
99317448.000000, 79072984.000000
126567360.000000, 10225523.000000
80607168.000000, -98186120.000000
16879204.000000, -125905096.000000
-74654328.000000, -102835240.000000
-122309680.000000, -34523308.000000
-97622816.000000, 81362328.000000
-22603610.000000, 125073784.000000
62510640.000000, 110695016.000000
127100320.000000, 4786899.500000
110701912.000000, -62683620.000000
38392280.000000, -121362256.000000
-44659112.000000, -119221392.000000
-117601304.000000, -48777256.000000
-121654328.000000, 37548832.000000
-73924640.000000, 103634440.000000
48686988.000000, 117665912.000000
101462296.000000, 76983112.000000
122012912.000000, -36797828.000000
85052376.000000, -94953088.000000
-28769482.000000, -124232232.000000
-101454696.000000, -77272056.000000
-127177496.000000, 9499228.000000
-102605032.000000, 75741664.000000
4257565.000000, 127471288.000000
74821432.000000, 103347816.000000
121638528.000000, 38632416.000000
82644976.000000, -97350832.000000
24733834.000000, -125270512.000000
-63395428.000000, -110889112.000000
-125954992.000000, -21407234.000000
-104933800.000000, 72902664.000000
-61096572.000000, 112206744.000000
43678668.000000, 120081848.000000
118078072.000000, 48991212.000000
119712216.000000, -44979340.000000
73602472.000000, -104605560.000000
-7807752.500000, -127693272.000000
-104419032.000000, -73956536.000000
-127932648.000000, -3671506.500000
-75074576.000000, 103654640.000000
17965978.000000, 126747336.000000
74930376.000000, 103787584.000000
127923344.000000, -6467584.500000
101021168.000000, -78837584.000000
30316210.000000, -124507072.000000
-85657408.000000, -95385240.000000
-122903448.000000, -36444812.000000
-122622432.000000, 37425284.000000
-37046484.000000, 122768328.000000
52127824.000000, 117179088.000000
104237952.000000, 74748664.000000
123899912.000000, -33410664.000000
76008952.000000, -103451384.000000
-13166299.000000, -127721512.000000
-97779840.000000, -83268016.000000
-126448816.000000, 22533344.000000
-101689696.000000, 78435064.000000
4654514.500000, 128367464.000000
83823544.000000, 97385896.000000
120342744.000000, 45098232.000000
96401448.000000, -85083584.000000
35125744.000000, -123710352.000000
-65288884.000000, -110839392.000000
-120830392.000000, -44216752.000000
-122156264.000000, 40397452.000000
-63646792.000000, 111811112.000000
25872958.000000, 126071040.000000
107446248.000000, 70934304.000000
128771760.000000, 849033.812500
77877696.000000, -102629704.000000
-12737360.000000, -128223160.000000
-64781428.000000, -111405024.000000
-124428160.000000, -33596720.000000
-104609168.000000, 75304648.000000
-24609900.000000, 126527584.000000
44879672.000000, 120877816.000000
118595968.000000, 50699124.000000
121695216.000000, -42833972.000000
46285624.000000, -120490896.000000
-22549116.000000, -127125288.000000
-118914352.000000, -50310416.000000
-129113800.000000, 1910110.625000
-100086544.000000, 81600488.000000
-14603651.000000, 128301560.000000
90119768.000000, 92584752.000000
126909312.000000, 24368866.000000
116829024.000000, -55333420.000000
23870264.000000, -127109776.000000
-81133800.000000, -100750472.000000
-121566872.000000, -44177344.000000
-125892768.000000, 29788274.000000
-50765564.000000, 119009736.000000
24010252.000000, 127157544.000000
119234520.000000, 50464884.000000
126367248.000000, -28321370.000000
100494664.000000, -81724232.000000
4525384.000000, -129493320.000000
-67307160.000000, -110723376.000000
-125634616.000000, -31843262.000000
-106334160.000000, 74103392.000000
-28383366.000000, 126500000.000000
41102268.000000, 122967760.000000
115299664.000000, 59373400.000000
129505664.000000, -7513179.500000
98086208.000000, -84911784.000000
10529548.000000, -129388040.000000
-91088184.000000, -92528768.000000
-129288352.000000, -11841784.000000
-89664528.000000, 93951904.000000
-31984436.000000, 125863024.000000
38549868.000000, 124044056.000000
124527560.000000, 37117972.000000
127699608.000000, -24185726.000000
70066048.000000, -109532288.000000
-34810336.000000, -125336688.000000
-103431304.000000, -78917320.000000
-129911008.000000, 6786182.500000
-91833896.000000, 92152336.000000
-40941892.000000, 123510832.000000
52045400.000000, 119283064.000000
124202424.000000, 38966116.000000
123784568.000000, -40446196.000000
43801764.000000, -122709576.000000
-30691798.000000, -126644616.000000
-110812240.000000, -68615208.000000
-130189992.000000, -6164061.000000
-88935888.000000, 95295376.000000
-32011952.000000, 126357648.000000
81484840.000000, 101804272.000000
123299456.000000, 42510448.000000
117872696.000000, -55974108.000000
30645574.000000, -126897088.000000
-41462428.000000, -123816280.000000
-94271112.000000, -90310776.000000
-130549176.000000, 3376028.500000
-82782328.000000, 101029224.000000
17186508.000000, 129475936.000000
85288872.000000, 98954976.000000
125056224.000000, 37910052.000000
102268456.000000, -81465432.000000
63238880.000000, -114486168.000000
-34488352.000000, -126181408.000000
-119484968.000000, -53328332.000000
-128682224.000000, 23702090.000000
-88230688.000000, 96647608.000000
23987802.000000, 128664152.000000
77517736.000000, 105468656.000000
128668256.000000, 24315928.000000
111135256.000000, -69340448.000000
21903482.000000, -129196456.000000
-55303920.000000, -118829904.000000
-113915936.000000, -64864312.000000
-130490072.000000, 12355229.000000
-81756456.000000, 102482592.000000
-4660547.500000, 131033264.000000
88546488.000000, 96745248.000000
126956528.000000, 33033524.000000
109012504.000000, -73107680.000000
60393968.000000, -116563760.000000
-25066788.000000, -128910240.000000
-111324624.000000, -69677312.000000
-124822144.000000, 40857116.000000
-88936384.000000, 96666056.000000
-8046656.000000, 131110024.000000
83441456.000000, 101524800.000000
121377360.000000, 50438216.000000
116715384.000000, -60558268.000000
52412344.000000, -120642376.000000
-14822367.000000, -130721312.000000
-116789560.000000, -60643172.000000
-131478008.000000, -5332975.500000
-105957080.000000, 78073672.000000
-40739924.000000, 125166256.000000
67109976.000000, 113291688.000000
118905592.000000, 56584160.000000
118383232.000000, -57836028.000000
91699688.000000, -94655744.000000
-10325149.000000, -131424520.000000
-96772624.000000, -89555216.000000
-128859952.000000, -27906090.000000
-107085128.000000, 76960872.000000
-30788470.000000, 128240288.000000
54340024.000000, 120225328.000000
115062728.000000, 64579308.000000
130401600.000000, -20361330.000000
81967648.000000, -103508840.000000
-2882481.750000, -132040552.000000
-78838240.000000, -105997360.000000
-126646592.000000, -37633112.000000
-121965728.000000, 50833892.000000
-66252420.000000, 114347040.000000
-5852996.000000, 132022208.000000
110079728.000000, 73223784.000000
131712016.000000, -12034164.000000
98315000.000000, -88540944.000000
16914070.000000, -131241648.000000
-44558828.000000, -124620104.000000
-125891168.000000, -40942620.000000
-125318080.000000, 42680676.000000
-81679936.000000, 104200432.000000
13942423.000000, 131702848.000000
83404600.000000, 102890368.000000
127716392.000000, 35225804.000000
122580928.000000, -50438216.000000
65598804.000000, -115214680.000000
-23369500.000000, -130518992.000000
-112686152.000000, -69950576.000000
-132642616.000000, -375473.468750
-104014224.000000, 82344080.000000
-25362610.000000, 130228536.000000
48602448.000000, 123481368.000000
130214144.000000, 25920204.000000
128227856.000000, -34570480.000000
62305704.000000, -117343376.000000
-14537549.000000, -132089856.000000
-117091840.000000, -62892388.000000
-128443264.000000, -34140572.000000
-112423376.000000, 70939632.000000
-51595288.000000, 122530064.000000
11482676.000000, 132459416.000000
106545472.000000, 79615648.000000
132704312.000000, -9575005.000000
106930648.000000, -79274144.000000
20742508.000000, -131520888.000000
-57082964.000000, -120317592.000000
-118266848.000000, -61248344.000000
-132734728.000000, 10896831.000000
-87730608.000000, 100256528.000000
-23672872.000000, 131093408.000000
73110320.000000, 111408136.000000
131601120.000000, 21379896.000000
122029496.000000, -53776460.000000
82489152.000000, -104809536.000000
-27290756.000000, -130610184.000000
-102437200.000000, -85538600.000000
-132528536.000000, -15724361.000000
-116001608.000000, 66002692.000000
-33343502.000000, 129276896.000000
47386108.000000, 124822720.000000
112233192.000000, 72385672.000000
133570528.000000, 2269709.000000
98959912.000000, -89849408.000000
29001930.000000, -130495512.000000
-90517392.000000, -98439440.000000
-130080024.000000, -31053524.000000
-128078688.000000, 38485740.000000
-90006504.000000, 98934896.000000
-13358980.000000, 133098960.000000
59068736.000000, 120081680.000000
130814856.000000, 28487310.000000
125370520.000000, -46982572.000000
69785536.000000, -114326800.000000
7572873.000000, -133755888.000000
-82345104.000000, -105696552.000000
-133994656.000000, 2336842.250000
-123386872.000000, 52269280.000000
-56697504.000000, 121457608.000000
41142980.000000, 127613536.000000
118822800.000000, 62200172.000000
133609144.000000, -12414285.000000
120658904.000000, -58714808.000000
44375008.000000, -126703520.000000
-35258788.000000, -129546672.000000
-105972024.000000, -82481504.000000
-133192272.000000, 17252100.000000
-97225224.000000, 92677928.000000
-21088806.000000, 132653648.000000
38490896.000000, 128718768.000000
120600616.000000, 59317680.000000
129146840.000000, -37496720.000000
93653480.000000, -96525200.000000
31090046.000000, -130900512.000000
-72538768.000000, -113338152.000000
-116299624.000000, -67689360.000000
-114945752.000000, 70036056.000000
-70276504.000000, 114797064.000000
1918698.875000, 134602096.000000
74125144.000000, 112414792.000000
130736032.000000, 32415384.000000
130160424.000000, -34758372.000000
53601116.000000, -123660904.000000
-985861.625000, -134806480.000000
-106307928.000000, -82995160.000000
-133706536.000000, -17805690.000000
-129222376.000000, 38599256.000000
-68330632.000000, 116290424.000000
17148802.000000, 133820800.000000
109743080.000000, 78583384.000000
134808768.000000, 7235372.500000
105824120.000000, -83910168.000000
38718156.000000, -129425056.000000
-37338968.000000, -129872896.000000
-106769192.000000, -82834824.000000
-134532416.000000, 13115526.000000
-109467176.000000, 79288312.000000
-49475556.000000, 125816088.000000
48263672.000000, 126331072.000000
123172536.000000, 55922648.000000
135006976.000000, 8998802.000000
89716576.000000, -101375216.000000
31754854.000000, -131624736.000000
-53707856.000000, -124342032.000000
-112723616.000000, -75076112.000000
-133908200.000000, 20580860.000000
-103332640.000000, 87606624.000000
-33102414.000000, 131366160.000000
54297748.000000, 124167528.000000
120046952.000000, 62960820.000000
133537616.000000, -23543956.000000
100641000.000000, -90976096.000000
17383686.000000, -134584352.000000
-66070128.000000, -118552608.000000
-103601784.000000, -87679672.000000
-132524760.000000, 29417772.000000
-87519896.000000, 103810712.000000
-31714198.000000, 132037056.000000
61307520.000000, 121196472.000000
121837696.000000, 60142240.000000
132803048.000000, -28977062.000000
98312680.000000, -93909768.000000
29974300.000000, -132647424.000000
-58149284.000000, -122946712.000000
-117824864.000000, -67965872.000000
-128745448.000000, 43957940.000000
-84581184.000000, 106603328.000000
-16985398.000000, 135048208.000000
52627112.000000, 125516176.000000
126081416.000000, 51394792.000000
135892336.000000, -9187314.000000
92421440.000000, -100104792.000000
20584800.000000, -134719536.000000
-73450856.000000, -114828112.000000
-120376920.000000, -63995872.000000
-133973664.000000, 25333218.000000
-87048264.000000, 104962664.000000
-8700521.000000, 136108128.000000
59193700.000000, 122904416.000000
120951472.000000, 63156912.000000
135018480.000000, -20216390.000000
91423392.000000, -101464456.000000
11656121.000000, -136099632.000000
-55607196.000000, -124801984.000000
-126149752.000000, -52511604.000000
-136612288.000000, 2120331.500000
-111046816.000000, 79631312.000000
-2116754.500000, 136678304.000000
62161348.000000, 121782992.000000
115792280.000000, 72750792.000000
135666480.000000, -17578726.000000
89723984.000000, -103355328.000000
14993992.000000, -136089104.000000
-47066260.000000, -128573768.000000
-117235496.000000, -70779432.000000
-136043920.000000, 15731396.000000
-105770008.000000, 87030240.000000
-33400058.000000, 132867272.000000
51885580.000000, 126835960.000000
105065008.000000, 88003448.000000
135916736.000000, -18039198.000000
97518464.000000, -96456664.000000
30475874.000000, -133757264.000000
-43629008.000000, -130105360.000000
-110051696.000000, -82008552.000000
-135917328.000000, -19175060.000000
-112130096.000000, 79232728.000000
-52224252.000000, 126983080.000000
36052024.000000, 132502408.000000
97037960.000000, 97223384.000000
136544624.000000, 15410762.000000
121355944.000000, -64511516.000000
61537744.000000, -122951776.000000
-38369728.000000, -132083448.000000
-97690088.000000, -96846088.000000
-136494016.000000, -17116904.000000
-122097168.000000, 63434960.000000
-72401240.000000, 117032976.000000
-5680811.500000, 137527232.000000
87384368.000000, 106388144.000000
130625896.000000, 43611900.000000
128115256.000000, -50587800.000000
86851632.000000, -106983432.000000
731688.125000, -137842832.000000
-82867120.000000, -110195528.000000
-131055232.000000, -42821760.000000
-132653248.000000, 37638852.000000
-72550072.000000, 117272920.000000
-2972628.250000, 137922128.000000
92477680.000000, 102423416.000000
125189440.000000, 58161100.000000
137916752.000000, -6013640.500000
111855592.000000, -81001048.000000
44069400.000000, -130892200.000000
-60267312.000000, -124351976.000000
-111943552.000000, -81030152.000000
-136130656.000000, -23766144.000000
-108053800.000000, 86186304.000000
-68138392.000000, 120279336.000000
46339412.000000, 130289792.000000
101077328.000000, 94415072.000000
138209616.000000, 6611200.500000
120923640.000000, -67324976.000000
62209052.000000, -123679424.000000
-8023386.000000, -138251200.000000
-118409488.000000, -71875128.000000
-129609160.000000, -48884072.000000
-130579720.000000, 46291108.000000
-58077132.000000, 125793600.000000
-3140820.750000, 138547696.000000
79439304.000000, 113602696.000000
130167096.000000, 47844928.000000
137494192.000000, -18117166.000000
95962392.000000, -100207224.000000
34695448.000000, -134385776.000000
-50452348.000000, -129317976.000000
-98370800.000000, -97965712.000000
-138696304.000000, 6907092.000000
-107750904.000000, 87608040.000000
-27794818.000000, 136071312.000000
20478148.000000, 137380416.000000
98306920.000000, 98206760.000000
138423984.000000, 12821973.000000
99939736.000000, -96730264.000000
66704788.000000, -122063816.000000
-35409868.000000, -134583024.000000
-86263608.000000, -109176832.000000
-136322592.000000, -28050618.000000
-135873488.000000, 30247790.000000
-74500960.000000, 117599744.000000
7472819.000000, 139040768.000000
63666532.000000, 123855472.000000
134234656.000000, 37328932.000000
138298944.000000, -16995854.000000
103317304.000000, -93608032.000000
37717324.000000, -134231264.000000
-28521720.000000, -136519120.000000
-114542504.000000, -79603104.000000
-139406736.000000, -5639859.000000
-101668384.000000, 95562344.000000
-68476944.000000, 121583456.000000
4256037.500000, 139484448.000000
91254088.000000, 105660200.000000
138038672.000000, 21294416.000000
131416224.000000, -47372888.000000
73526320.000000, -118863032.000000
3944904.750000, -139734016.000000
-88050904.000000, -108596680.000000
-134294160.000000, -38974648.000000
