-88626520.000000, -162981632.000000
-88363576.000000, 64261700.000000
6504960.000000, 123859296.000000
90905000.000000, 101730864.000000
121390072.000000, 24346088.000000
99469320.000000, -51108008.000000
-19085246.000000, -119920968.000000
-84559488.000000, -104076952.000000
-127159392.000000, -34532348.000000
-105627664.000000, 46294248.000000
8664399.000000, 114771712.000000
99444512.000000, 86807360.000000
130916272.000000, 35069080.000000
105404464.000000, -59170588.000000
14718.539062, -112404096.000000
-102329560.000000, -76042256.000000
-134928176.000000, -17376724.000000
-118165976.000000, 52827024.000000
-80661368.000000, 88577592.000000
75437320.000000, 89392744.000000
129509216.000000, 25528636.000000
128131072.000000, -43156636.000000
71810432.000000, -100979264.000000
-90244840.000000, -72139464.000000
-126098368.000000, -8860636.000000
-112204320.000000, 76284312.000000
-53508752.000000, 115794232.000000
64855752.000000, 91881960.000000
117003656.000000, 17275020.000000
118189816.000000, -59610716.000000
49697372.000000, -123719080.000000
-10833528.000000, -121581888.000000
-97875688.000000, -55535012.000000
-104254240.000000, 75922056.000000
-56323272.000000, 124105648.000000
13153434.000000, 128945800.000000
106413608.000000, 33997092.000000
94934288.000000, -75085496.000000
18956354.000000, -135668224.000000
-44837220.000000, -124733912.000000
-91203888.000000, -78108560.000000
-102542496.000000, 47869532.000000
-42842792.000000, 120429624.000000
12621248.000000, 136416224.000000
93614832.000000, 86956032.000000
105864712.000000, -31511988.000000
21280772.000000, -121634304.000000
-24205824.000000, -132057912.000000
-88020464.000000, -105202712.000000
-112792608.000000, 18937278.000000
-85918112.000000, 69225672.000000
41005836.000000, 122723848.000000
81294296.000000, 110486064.000000
125846136.000000, 23874748.000000
80259968.000000, -78770672.000000
-17967132.000000, -117794040.000000
-97451032.000000, -91207616.000000
-133964112.000000, -9370361.000000
-76710832.000000, 86901904.000000
2626552.000000, 112832352.000000
101076504.000000, 79174256.000000
136966960.000000, -3770038.750000
118124848.000000, -55669312.000000
26949236.000000, -111667160.000000
-66630692.000000, -94885776.000000
-131843624.000000, -12539240.000000
-118083464.000000, 68016272.000000
-78261048.000000, 102156848.000000
51809308.000000, 100676208.000000
125412752.000000, -5879970.500000
113161824.000000, -76974752.000000
47902200.000000, -122950472.000000
-17281016.000000, -118640200.000000
-107843784.000000, -39084348.000000
-115171848.000000, 53326248.000000
-82183136.000000, 109266736.000000
12379036.000000, 129424792.000000
89245352.000000, 72820752.000000
111960216.000000, -26599990.000000
69126248.000000, -110281344.000000
-15731834.000000, -137100976.000000
-78805568.000000, -97692664.000000
-112447616.000000, -10451028.000000
-82631368.000000, 85352624.000000
-13996771.000000, 132559992.000000
61597468.000000, 123405600.000000
111057744.000000, 50782116.000000
20808312.000000, -119969584.000000
-35545184.000000, -127669544.000000
-89548152.000000, -106926448.000000
-122096184.000000, -50349340.000000
-100554808.000000, 52519560.000000
52554.109375, 118745152.000000
74411272.000000, 109258096.000000
126806352.000000, 54695316.000000
131741408.000000, 12780231.000000
86177008.000000, -78442944.000000
-86460304.000000, -91374800.000000
-122748736.000000, -55262132.000000
-130804048.000000, 35981528.000000
-76901280.000000, 94483640.000000
30656458.000000, 109675496.000000
108654832.000000, 58485660.000000
134285232.000000, -29066292.000000
122618600.000000, -63276272.000000
48305200.000000, -114698768.000000
-65734292.000000, -93244896.000000
-118943008.000000, -25051556.000000
-91023336.000000, 104642624.000000
-54407484.000000, 124384632.000000
29440880.000000, 118990712.000000
114336824.000000, 12094834.000000
86936080.000000, -99904384.000000
48037540.000000, -130622224.000000
-13645835.000000, -134287744.000000
-86557952.000000, -82502024.000000
-109155016.000000, 36773136.000000
-71608512.000000, 103668936.000000
8480194.000000, 139134560.000000
92165536.000000, 92314608.000000
113492960.000000, -10149592.000000
80155512.000000, -81491872.000000
-47343756.000000, -128027096.000000
-95167744.000000, -103048992.000000
-125164056.000000, -27202758.000000
-103581744.000000, 49296392.000000
-26218640.000000, 112561120.000000
58145632.000000, 117989664.000000
117750824.000000, 75182928.000000
127126872.000000, -25484540.000000
54057808.000000, -101144104.000000
-43322872.000000, -110586056.000000
-132880576.000000, -33045374.000000
-135655872.000000, 29630502.000000
-91394864.000000, 90508696.000000
-1417287.875000, 115304336.000000
106071208.000000, 58473776.000000
131755464.000000, -29620872.000000
121190704.000000, -68786920.000000
59980696.000000, -116872704.000000
-18447654.000000, -116674968.000000
-116544064.000000, -24270538.000000
-118426664.000000, 57834560.000000
-60560856.000000, 125946888.000000
11808297.000000, 131105968.000000
94442504.000000, 67923048.000000
108523216.000000, -45867680.000000
38678704.000000, -129448712.000000
-29571924.000000, -137508960.000000
-75369472.000000, -108553848.000000
-112094704.000000, -38706768.000000
-73946352.000000, 90936016.000000
-30895522.000000, 122174728.000000
52881468.000000, 130574416.000000
94610688.000000, 100630640.000000
96554056.000000, -63057020.000000
-5553031.500000, -121045592.000000
-63617880.000000, -115645736.000000
-136036608.000000, -33169332.000000
-133061896.000000, 8594005.000000
-69331936.000000, 95648896.000000
22501090.000000, 114381416.000000
91671912.000000, 87293112.000000
138390608.000000, 20874524.000000
124014144.000000, -56998052.000000
46139196.000000, -113855368.000000
-46160128.000000, -105951792.000000
-107460136.000000, -57334512.000000
-134827152.000000, 13169964.000000
-42176068.000000, 128216552.000000
3449679.750000, 127161296.000000
103163056.000000, 49484840.000000
117775072.000000, -40256640.000000
61796520.000000, -124464200.000000
-14510312.000000, -137810992.000000
-48275228.000000, -123537640.000000
-100474792.000000, -61080624.000000
-107378376.000000, 47631628.000000
-32184458.000000, 131243192.000000
48339864.000000, 132919520.000000
91951168.000000, 100369304.000000
115991264.000000, 29301426.000000
24588474.000000, -119851056.000000
-65192692.000000, -118361760.000000
-113823608.000000, -85793480.000000
-132708624.000000, -14215783.000000
-108671840.000000, 50342788.000000
2804388.500000, 117582320.000000
92165888.000000, 89378288.000000
136064288.000000, 34633036.000000
140649312.000000, 17690312.000000
132172128.000000, -30734648.000000
-11567560.000000, -116182416.000000
-108092200.000000, -58255608.000000
-127885744.000000, -21134142.000000
