-19850646.000000, 184454928.000000
94692792.000000, -17189086.000000
91674072.000000, -29312586.000000
84927200.000000, -45314076.000000
77969184.000000, -56456584.000000
69406504.000000, -66720384.000000
58721316.000000, -76315288.000000
48225788.000000, -83351912.000000
34348208.000000, -89995784.000000
22334216.000000, -93725736.000000
7464148.000000, -96105696.000000
-6935156.000000, -96186312.000000
-20076384.000000, -94371600.000000
-34088220.000000, -90324576.000000
-46163392.000000, -84860992.000000
-58812756.000000, -76729592.000000
-68418344.000000, -68399448.000000
-77806608.000000, -57624064.000000
-84506048.000000, -47366660.000000
-90481728.000000, -34830808.000000
-94681416.000000, -21204240.000000
-96762416.000000, -7976495.000000
-97003552.000000, 5047447.000000
-95098640.000000, 20093250.000000
-91959448.000000, 31574324.000000
-85265096.000000, 46849324.000000
-78430456.000000, 57610604.000000
-68983664.000000, 68688024.000000
-59761620.000000, 76871296.000000
-49471324.000000, 83896816.000000
-34525320.000000, 91111232.000000
-24502852.000000, 94321360.000000
-9743247.000000, 97014952.000000
4927905.500000, 97426480.000000
17747962.000000, 95969512.000000
31201048.000000, 92542008.000000
43525372.000000, 87488760.000000
55237776.000000, 80671872.000000
64214864.000000, 73788024.000000
75444472.000000, 62379804.000000
82830296.000000, 52249476.000000
90007616.000000, 38710628.000000
94219824.000000, 26985508.000000
96958952.000000, 14476797.000000
98050728.000000, 389364.593750
97065064.000000, -14014970.000000
94655720.000000, -25665484.000000
90097248.000000, -38748948.000000
83888976.000000, -50825776.000000
75029136.000000, -63183624.000000
66703692.000000, -71914336.000000
55614384.000000, -80820616.000000
45178436.000000, -87092520.000000
32116252.000000, -92730072.000000
18239416.000000, -96461832.000000
4930093.500000, -98082880.000000
-7085212.500000, -97989216.000000
-22262448.000000, -95740072.000000
-34766884.000000, -92006832.000000
-46659696.000000, -86658048.000000
-58938368.000000, -78918776.000000
-69429064.000000, -69972384.000000
-77471720.000000, -61050756.000000
-85359176.000000, -49593244.000000
-91259632.000000, -37828356.000000
-95529360.000000, -25440284.000000
-98138336.000000, -12427773.000000
-98978984.000000, 804587.125000
-98057232.000000, 13875478.000000
-95207504.000000, 27446368.000000
-90897936.000000, 39540372.000000
-84109312.000000, 52530168.000000
-76417424.000000, 63242712.000000
-67374280.000000, 72844144.000000
-57416048.000000, 80940432.000000
-46090620.000000, 87908344.000000
-34349460.000000, 93165144.000000
-22122260.000000, 96834200.000000
-9430674.000000, 98916848.000000
3815411.500000, 99344376.000000
18169306.000000, 97809168.000000
31947030.000000, 94280376.000000
42959932.000000, 89864424.000000
55180824.000000, 83008064.000000
65685912.000000, 75051224.000000
73641352.000000, 67337016.000000
82583800.000000, 56124140.000000
90240152.000000, 42872228.000000
94829432.000000, 31528490.000000
98155912.000000, 18924966.000000
99740632.000000, 6965188.500000
99815792.000000, -6088130.000000
97933648.000000, -20269272.000000
94674760.000000, -32228402.000000
89444984.000000, -44754208.000000
83827008.000000, -54550384.000000
75387720.000000, -65719988.000000
65381700.000000, -75688504.000000
54921620.000000, -83592616.000000
42857192.000000, -90385976.000000
31743166.000000, -94878544.000000
18101478.000000, -98414864.000000
6625553.500000, -99885944.000000
-8916691.000000, -99757176.000000
-19389278.000000, -98298896.000000
-31782554.000000, -95079568.000000
-44239448.000000, -90025272.000000
-54641084.000000, -84201152.000000
-66917972.000000, -74943912.000000
-75279888.000000, -66636032.000000
-83716896.000000, -55803792.000000
-90183112.000000, -44799900.000000
-96239088.000000, -29955960.000000
-98872648.000000, -19884380.000000
-100581552.000000, -8060283.000000
-100738448.000000, 6814774.500000
-99192792.000000, 19112928.000000
-96017056.000000, 31535772.000000
-91588400.000000, 42811348.000000
-84704552.000000, 55257472.000000
-77849312.000000, 64579236.000000
-68443384.000000, 74512184.000000
-59546664.000000, 81818760.000000
